Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,1.8851562798751378,39.974554707379134,0.3911557810033067,0.397354362757568,0.372572746457705
2,1.4742978912165443,42.1882951653944,0.4718513849129672,0.408801831595014,0.39338438634875966
3,1.2113870706857812,61.603053435114504,0.6373684300769743,0.6100228949376749,0.597110283925546
4,1.0572340145161014,63.104325699745544,0.6491314477082974,0.6349529381836683,0.633271026187017
5,0.9383911044705808,67.25190839694656,0.7183831986261049,0.6664970745357416,0.6633933195224543
6,0.8311532273966604,66.51399491094148,0.7139683713193449,0.6461460188247266,0.6615762263021457
7,0.7540560210250435,73.10432569974554,0.7564777339064455,0.736962604935131,0.736778825822835
8,0.6820203094998372,72.08651399491094,0.7507970178156628,0.7229712541338081,0.721987567987132
9,0.628274472414095,74.30025445292621,0.7545185082552984,0.7428135334520478,0.73997923305171
10,0.5702511314010121,78.29516539440203,0.7992081707981562,0.7868226914271178,0.7854925154923328
11,0.508680773733174,79.05852417302799,0.8072062810405485,0.8000508776392775,0.7988922887417627
12,0.46221116610378493,78.19338422391857,0.7969633454549923,0.7847875858560163,0.7849978047326824
13,0.4159525075430021,82.49363867684478,0.8223565786843184,0.8206563215466802,0.8193544197882104
14,0.37471024728466285,76.84478371501272,0.8089602971155468,0.7672348003052658,0.7759746864086441
15,0.324186272113007,80.43256997455471,0.8131407978206776,0.8059018061561943,0.8056819173867906
16,0.30074176340515074,80.73791348600508,0.8174134151031687,0.8117527346731112,0.810469152435847
17,0.27249229586249246,80.33078880407125,0.8138668253355341,0.8033579241923174,0.8033511426742935
18,0.23579141063970005,82.36641221374046,0.8350083420342445,0.8282879674383109,0.8278696970311242
19,0.2107415611093399,84.2239185750636,0.8359008576283365,0.8346476723480031,0.834331876144258
20,0.18729582261196606,81.2468193384224,0.8258289803656222,0.813533452047825,0.8143830433225633
21,0.1794334438273498,83.66412213740458,0.8450599174955494,0.8402442126685322,0.8401870843057855
22,0.16328262133006963,81.04325699745547,0.832522587651081,0.8130246756550497,0.8142949443828971
23,0.14318622923653204,82.7735368956743,0.8405332038233975,0.83388450775884,0.8347157168659148
24,0.13146625994745298,83.20610687022901,0.8485008079068693,0.8440600356143475,0.8432925503742494
25,0.11601061407756223,84.14758269720102,0.8460400850469296,0.842788094632409,0.8426781919319875
26,0.12600849620692342,84.40203562340967,0.8506570834530682,0.8476214703637751,0.8470370426010303
27,0.1092834756482087,83.30788804071247,0.8361820793407517,0.825744085474434,0.8270646925039119
28,0.08960005238710742,84.27480916030534,0.8439790880108573,0.8417705418468583,0.8411511409061573
29,0.10404772336926331,84.42748091603053,0.839378901500109,0.8384634952938184,0.837696070371289
30,0.08639476847807254,83.12977099236642,0.8445166792932307,0.8425337064360213,0.8421300956747113
31,0.09005776022188691,83.8676844783715,0.8485311550175157,0.8450775883998982,0.84520355052774
32,0.07899095986183102,84.3765903307888,0.8336303011393063,0.8326125667769015,0.8321577336371054
33,0.0740919755410117,84.8854961832061,0.8612013205332092,0.8605952683795471,0.8590395335499781
34,0.07659694798254972,84.60559796437659,0.8495715796542275,0.8448232002035105,0.8435313986958684
35,0.07992107384812971,84.2239185750636,0.8482499721381737,0.8471126939709998,0.8465622935599201
36,0.062364026047752597,84.0203562340967,0.8530555276002091,0.849402187738489,0.8486946825528935
37,0.06256756078349068,84.98727735368956,0.8472483668572379,0.8455863647926736,0.8444341012803144
38,0.06479999394045109,85.80152671755725,0.8553250587023667,0.8504197405240397,0.8497086608645125
39,0.05561420578817572,84.30025445292621,0.8516491150846763,0.8394810480793691,0.8404668124389001
40,0.06018340386850329,82.41730279898219,0.832514456622485,0.8259984736708217,0.8258289564569413
41,0.05745629700728453,83.61323155216284,0.8529129916946123,0.850165352327652,0.8499787067659901
42,0.053795531527813766,84.14758269720102,0.8498648830325504,0.8483846349529381,0.8476944920046466
43,0.05138687688892262,85.16539440203562,0.8511017653046864,0.8504197405240397,0.8498104005177658
44,0.04821793977787798,83.3587786259542,0.8326640410268753,0.8262528618672094,0.8242669671877777
45,0.060711835749852866,86.66666666666667,0.8609176441413465,0.858305774612058,0.8574595754158953
46,0.03955438082678533,85.36895674300254,0.8588807474308707,0.8562706690409565,0.8565143085038063
47,0.044893933050377116,84.98727735368956,0.8629273572948456,0.8590689392012211,0.8591502013887756
48,0.04450162341682091,85.67430025445293,0.8582217055768901,0.8552531162554058,0.8555210473450985
49,0.044754436251333136,84.68193384223919,0.8593546466851787,0.8560162808445688,0.8540259812860477
50,0.046190288799449586,85.80152671755725,0.854384569279249,0.8524548460951412,0.852267222789006
51,0.03990784592270879,85.6234096692112,0.8584912328118182,0.8557618926481811,0.8547365047147621
52,0.03763953890378407,85.29262086513995,0.8516880093620264,0.8496565759348766,0.8493959479237755
53,0.04656815211145194,85.39440203562341,0.8557721852220926,0.8527092342915289,0.8523587797886112
54,0.0389944218095511,85.16539440203562,0.8495488013976451,0.8488934113457136,0.8483306178687416
55,0.04309938584416289,85.36895674300254,0.8585648852621361,0.8549987280590181,0.8545356437021557
56,0.03568022924701498,84.93638676844783,0.8619016205248162,0.8613584329687103,0.8609649568555435
57,0.03329443203160998,85.34351145038168,0.8613232906649628,0.8577969982192827,0.8573300757237347
58,0.03222225183269009,84.68193384223919,0.8567318527069311,0.8544899516662426,0.8544498067246368
59,0.036844159148520315,85.9796437659033,0.8634734532828455,0.8613584329687103,0.8615309452553382
60,0.03592829368973748,85.29262086513995,0.8598584761749755,0.8547443398626303,0.8546532558607911
61,0.036644065472888385,85.75063613231552,0.860581717701727,0.8603408801831595,0.8596960983961532
62,0.029081155760440774,85.21628498727735,0.8566914728630957,0.849402187738489,0.8493403290301375
63,0.03067299447348311,86.94656488549619,0.8677806564093079,0.8661918087000763,0.8656549047362414
64,0.03298429564862538,84.8854961832061,0.851960748171818,0.849402187738489,0.8476265201623848
65,0.03862290293241694,86.66666666666667,0.8665629546433862,0.8656830323073009,0.8656116387528879
66,0.025248018853179663,86.69211195928753,0.8602232474573653,0.858305774612058,0.8579811582139061
67,0.028703506411628766,83.3587786259542,0.8436739929586299,0.8369371661154923,0.8361552036507321
68,0.029038440649794155,85.5470737913486,0.8595181978985369,0.8593233273976087,0.8582447907732654
69,0.02868978349810369,82.264631043257,0.8332557088453487,0.814296616636988,0.8152239266523518
70,0.025493105989417383,84.83460559796438,0.8588232315103349,0.8511829051132027,0.8521925120733742
71,0.02892738361226315,86.53944020356234,0.8682481395734396,0.866446196896464,0.8661100243394059
72,0.02822983183528875,86.43765903307889,0.8622068832657099,0.8605952683795471,0.8599073487490899
73,0.02935209984633195,85.95419847328245,0.8655303047754915,0.8654286441109132,0.8644320806362076
74,0.02559666659879021,85.69974554707379,0.8589044581558429,0.8552531162554058,0.8554967306728879
75,0.02389532169646241,86.59033078880407,0.8617839681851879,0.8611040447723226,0.8603162390307345
76,0.030909475292848956,85.72519083969466,0.8565057944835297,0.8544899516662426,0.8532302538858689
77,0.027055446653591102,86.33587786259542,0.8607636809716501,0.8588145510048334,0.8582652486625645
78,0.01968997791127343,85.85241730279898,0.8570862523141833,0.8562706690409565,0.8561053625310119
79,0.024743780233135084,84.40203562340967,0.850562207341694,0.8463495293818367,0.8469700596765626
80,0.025118554211069767,86.36132315521628,0.8604649235555543,0.8572882218265072,0.8564914848950219
81,0.028136997996225738,85.75063613231552,0.8640881581980805,0.8613584329687103,0.8610642323181428
82,0.018337893478203516,86.31043256997455,0.8660413664448517,0.862375985754261,0.8626102142501639
83,0.022682401983318407,85.95419847328245,0.8672134106084152,0.8644110913253625,0.8638691133222639
84,0.02456423684903064,86.2849872773537,0.8657607351184287,0.863139150343424,0.8629836062594537
85,0.019909734985134712,85.29262086513995,0.8581961508309952,0.8544899516662426,0.8542450372565004
86,0.019237429890532252,86.05597964376591,0.8678195885261236,0.8651742559145256,0.8648009275471648
87,0.02691116096718994,86.05597964376591,0.8641630637279216,0.8641567031289749,0.8638922772007109
88,0.019350638136402615,85.90330788804071,0.8763569225094026,0.8750953955736454,0.8750787893982582
89,0.016910075117088617,85.44529262086515,0.8614510974672576,0.8585601628084457,0.8590724252600057
90,0.027403916209348934,86.99745547073792,0.8712465914516061,0.8707707962350547,0.8705826670923894
91,0.019148140269797703,86.38676844783716,0.8737311233479892,0.8728059018061562,0.8727029938915873
92,0.014695742109540649,85.26717557251908,0.8616734910432533,0.8588145510048334,0.8591214251750332
93,0.022733747299685053,86.20865139949109,0.8638796642451394,0.8621215975578733,0.8623498475315429
94,0.02568746452534771,85.75063613231552,0.8668537145820349,0.8618672093614856,0.861474796849875
95,0.015679891056903535,86.6412213740458,0.8734650740204079,0.8702620198422794,0.8702174182656511
96,0.017162399857209274,86.89567430025446,0.8742618390688627,0.8720427372169931,0.8715846479588053
97,0.0183418569527981,86.00508905852418,0.8708678682589633,0.8687356906639532,0.8682003658647138
98,0.019483446610755784,86.53944020356234,0.8663936302925462,0.8661918087000763,0.8655002503793124
99,0.016708418198125307,85.39440203562341,0.8546201706042119,0.8519460697023659,0.8522662822920163
100,0.025290861850996833,86.69211195928753,0.8663964737194948,0.8661918087000763,0.8652234651248072
101,0.01594091397031182,87.50636132315522,0.8678492440682404,0.8651742559145256,0.8644608714522065
102,0.017609017836248457,87.07379134860051,0.8579789518706273,0.8580513864156704,0.8572127376890151
