Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,4.73258146318067,2.7160493827160495,0.0203902964319631,0.03580246913580247,0.011943770100632843
2,4.388504861783581,3.580246913580247,0.017026792750197004,0.03580246913580247,0.01587485999172295
3,4.272363680751384,6.049382716049383,0.03182888228238694,0.06049382716049383,0.025047790620143666
4,4.16156218232227,6.666666666666667,0.05567777333866327,0.07901234567901234,0.04627787939444905
5,4.0120563667361475,8.88888888888889,0.05790561441329295,0.0962962962962963,0.05474586311795388
6,3.860970795655451,13.333333333333334,0.07903522800785628,0.12222222222222222,0.08318081551510985
7,3.7056100669027376,13.703703703703704,0.11346504956231965,0.14074074074074075,0.10014308361794436
8,3.5728085341573763,16.419753086419753,0.1362670469660948,0.16790123456790124,0.12831484025721698
9,3.446070977619716,15.679012345679013,0.17038327975113837,0.18024691358024691,0.1438280652804052
10,3.3120829858699765,16.790123456790123,0.21170488297396106,0.19753086419753085,0.1713523772618962
11,3.214333271779934,23.08641975308642,0.24363064163970324,0.23703703703703705,0.19888820616761166
12,3.06968338549638,19.012345679012345,0.14802824891213112,0.16790123456790124,0.12839336535192222
13,2.9685810153223886,26.91358024691358,0.21988180270404212,0.2506172839506173,0.2124651108555854
14,2.837841745184249,26.049382716049383,0.286816322934914,0.26666666666666666,0.22855297915985823
15,2.7302036235312452,26.17283950617284,0.2976665559240738,0.2691358024691358,0.2417276757981516
16,2.6510258682635652,26.91358024691358,0.27821510129906624,0.27530864197530863,0.2492636620288244
17,2.4668497808841097,23.333333333333332,0.29735770378139303,0.26666666666666666,0.23115568574738843
18,2.369831979775629,29.25925925925926,0.3708370052628151,0.3074074074074074,0.2884209750613315
19,2.26631478501969,30.0,0.3430591116781777,0.3172839506172839,0.2930388483720773
20,2.1320890258340275,34.074074074074076,0.3590659757838756,0.33209876543209876,0.30968859414598554
21,2.053375130941888,32.71604938271605,0.34701186885010415,0.31234567901234567,0.2851305215240577
22,2.0044855831050072,39.629629629629626,0.40416462939747255,0.3765432098765432,0.3570759580645086
23,1.877942988852493,38.27160493827161,0.42372511098388294,0.3925925925925926,0.37522896556688257
24,1.748808226665529,32.96296296296296,0.40859016058627873,0.32839506172839505,0.32020497873359033
25,1.7035412387687618,38.27160493827161,0.412140551136087,0.3790123456790123,0.35093494754948334
26,1.6228349970168425,37.65432098765432,0.4347094086365673,0.40370370370370373,0.3881956702068726
27,1.535553298577541,37.65432098765432,0.44866405686581123,0.3987654320987654,0.38731213462459524
28,1.4738824582901322,40.0,0.4397643377720777,0.408641975308642,0.39174726928601267
29,1.3448936278078736,40.74074074074074,0.4658003619187829,0.42962962962962964,0.41695203140871234
30,1.298694586052614,41.851851851851855,0.48130223693927876,0.4283950617283951,0.4120064391224583
31,1.1993865666269254,40.370370370370374,0.45576874368799036,0.40617283950617283,0.3965903307820675
32,1.214972116366154,43.20987654320987,0.49831072879266897,0.4345679012345679,0.4224359376259138
33,1.1259758424859088,44.19753086419753,0.464651771336554,0.43580246913580245,0.42429965051203034
34,1.021058860947104,44.19753086419753,0.4856391256184858,0.4469135802469136,0.4383214144680016
35,0.9852745034614531,47.160493827160494,0.5060542549873214,0.47530864197530864,0.4637076222380726
36,0.9098253635799184,46.79012345679013,0.5264590565570958,0.49382716049382713,0.48464103172510065
37,0.8473407350668386,46.04938271604938,0.5118445126043165,0.4777777777777778,0.4625467634903812
38,0.7935378338609423,46.666666666666664,0.520708965956644,0.49135802469135803,0.4856304880663475
39,0.7457977508296486,45.06172839506173,0.5194951569043199,0.454320987654321,0.4488112556600994
40,0.7742275540568248,48.148148148148145,0.5274922825903218,0.4802469135802469,0.4761882479081968
41,0.6843500277575325,47.53086419753087,0.5310764519755747,0.48271604938271606,0.4749532757835201
42,0.6823996292943714,46.04938271604938,0.49384484689335056,0.46296296296296297,0.4490883725923061
43,0.6426243544125757,46.79012345679013,0.534295879587017,0.48271604938271606,0.4708400582789588
44,0.5782782633264526,46.54320987654321,0.5094048901502237,0.4765432098765432,0.45905174997996645
45,0.7559611793576169,48.148148148148145,0.49596506616114466,0.48641975308641977,0.47080290398626207
46,0.5320933062990173,48.76543209876543,0.5078655419419094,0.4728395061728395,0.46553614887102013
47,0.5191494746118033,48.02469135802469,0.5441342933525597,0.5061728395061729,0.4997915872374541
48,0.48723944545793935,49.629629629629626,0.5057223332223332,0.4839506172839506,0.46808334302604787
49,0.4508290358451234,50.864197530864196,0.52945871938519,0.5,0.49051854255718186
50,0.45749502672868614,46.2962962962963,0.5229685593140185,0.5049382716049383,0.48961421282358747
