Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,1.889298689927106,51.24681933842239,0.47402799896139597,0.4930043245993386,0.4625620904085564
2,1.3541491137749238,59.4147582697201,0.5933559637837228,0.5868735690663953,0.566415704138671
3,1.1615158252899143,61.55216284987277,0.6336157734213828,0.6039175782243704,0.6011377885708905
4,1.013014281191335,64.83460559796438,0.6593840046729883,0.6395319257186467,0.6264738387266384
5,0.9111312422868885,71.06870229007633,0.7129009546347544,0.7031289748155686,0.695974802816303
6,0.8187362135600877,69.92366412213741,0.7410126836395078,0.688120071228695,0.691822562226312
7,0.7360729575937331,75.26717557251908,0.772431972021623,0.7479012973798016,0.7479919845420923
8,0.672474715826191,76.05597964376591,0.7807426521494948,0.7532434495039431,0.7568495225427587
9,0.6044979910471885,75.44529262086515,0.7971915405698217,0.7537522258967184,0.7606671074212257
10,0.5562856545310995,79.69465648854961,0.8082420588060596,0.7980157720681761,0.7943935916183701
11,0.512589093434249,82.56997455470739,0.824882087730962,0.8211650979394556,0.8209606158023253
12,0.4887343570980102,84.19847328244275,0.8361828447267018,0.8313406257949632,0.8309758798925138
13,0.43873740572735903,83.56234096692111,0.8357784335698162,0.8247265326888832,0.825335604457793
14,0.41447761719867615,80.89058524173028,0.8364957068784246,0.8163317222080896,0.8170347842561823
15,0.3791620948499826,82.34096692111959,0.83262120549461,0.8209107097430679,0.8163054946695458
16,0.36346001752748125,81.32315521628499,0.8396677550465567,0.8137878402442127,0.8153683379270388
17,0.3285874927166141,86.00508905852418,0.8655947804186338,0.8608496565759349,0.8606204388146068
18,0.3206277915795072,84.27480916030534,0.8571027862869903,0.8496565759348766,0.8473974638461004
19,0.3032912864930031,83.96946564885496,0.8629029931480992,0.8537267870770796,0.8532397861025042
20,0.27559333974674316,84.30025445292621,0.8489132464790381,0.8407529890613076,0.8362989793823442
21,0.2772183576615017,87.17557251908397,0.8760305714247976,0.8720427372169931,0.8720179913752508
22,0.25992192445326123,84.73282442748092,0.8575882856210605,0.8471126939709998,0.8451677007373054
23,0.23150049041742118,85.69974554707379,0.867866213439496,0.8514372933095904,0.8535412727683466
24,0.22220686621911967,83.38422391857506,0.8587682849653029,0.8364283897227168,0.835639851281375
25,0.21418795736431814,86.03053435114504,0.8715999411237495,0.8659374205036886,0.8650351093132184
