Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,4.486775125776019,2.5925925925925926,0.0007533539731682146,0.022222222222222223,0.0014531059536309545
2,4.347732391677985,2.4691358024691357,0.001578387608464447,0.02345679012345679,0.002842164301362879
3,4.236562081745693,3.7037037037037037,0.013245178961916383,0.03333333333333333,0.011451933827453986
4,4.113329406545944,6.172839506172839,0.04172829099203634,0.07160493827160494,0.03230969793129531
5,3.972473280770438,7.777777777777778,0.04500803616071534,0.07777777777777778,0.04381965297431405
6,3.8441065820325324,12.345679012345679,0.060878869995417764,0.10493827160493827,0.06704944329923614
7,3.67344173263101,13.08641975308642,0.0780537925490346,0.12469135802469136,0.08490103044579587
8,3.5325846291389786,14.691358024691358,0.0976972597715769,0.1271604938271605,0.09830962412328387
9,3.34866681219149,17.28395061728395,0.14141385898712477,0.15925925925925927,0.1338712020656567
10,3.1784549881430233,19.62962962962963,0.18694385408849398,0.18765432098765433,0.16364806789882053
11,2.99356308504313,20.987654320987655,0.20314814850622526,0.19506172839506172,0.16732272441303989
12,2.802446461525284,23.333333333333332,0.23753188328310731,0.21851851851851853,0.19486694585200617
13,2.6394654943161653,23.703703703703702,0.21834381285877677,0.2419753086419753,0.2110343939242595
14,2.481967147658853,25.679012345679013,0.2743861895280884,0.25925925925925924,0.24059605090401898
15,2.2560722918069662,25.679012345679013,0.31372918356327967,0.2691358024691358,0.25710441693698566
16,2.0826477974402806,28.02469135802469,0.28514049123187857,0.2814814814814815,0.26078084433604093
17,1.8564484760540874,30.37037037037037,0.3416914186031833,0.30493827160493825,0.28992511439609914
18,1.6678976521772497,33.08641975308642,0.359262904870232,0.3234567901234568,0.3111107760046926
19,1.493117563864764,33.20987654320987,0.3659221950888617,0.31851851851851853,0.3130907390549117
20,1.2886923842069482,34.074074074074076,0.3976265287736586,0.35185185185185186,0.34377527431264665
21,1.1138531735965185,35.55555555555556,0.4139076491772571,0.3765432098765432,0.3697867125784251
22,0.9805449708169248,36.54320987654321,0.3957869218653532,0.35432098765432096,0.35158773122343484
23,0.8368856072926721,36.666666666666664,0.43137701989684085,0.38395061728395063,0.3745888892381699
24,0.7114284643355537,38.148148148148145,0.40988672547496074,0.3765432098765432,0.3669317052700972
25,0.6543618639727601,38.51851851851852,0.4446118967347711,0.4,0.39711617911693886
26,0.5591739660301128,39.382716049382715,0.4185280215863067,0.38765432098765434,0.37976719973609036
