Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,0.6206821897385283,67.72438803263826,0.45865927343953566,0.6772438803263826,0.5469201930851977
2,0.594186731562111,69.17497733454216,0.7053143363620585,0.700815956482321,0.6191124841770363
3,0.562890646065244,71.532184950136,0.7406510979841805,0.7307343608340888,0.6783204162915267
4,0.5161395171044035,76.88123300090662,0.7568662305664808,0.7651858567543064,0.7502870211410702
5,0.4747502855632616,77.51586582048958,0.7800074739963048,0.7787851314596554,0.7574246364689032
6,0.4466287330811068,80.14505893019039,0.785892737010222,0.7833182230281052,0.7844548001440619
7,0.3914338011549126,80.96101541251133,0.8209007237475208,0.8168631006346329,0.8034569855812043
8,0.3702433864522425,83.40888485947416,0.8373909600991699,0.8349954669084315,0.8255781880347309
9,0.3420764570650847,83.40888485947416,0.8333527894682959,0.8268359020852222,0.8140251488399783
10,0.32857461727183795,83.68087035358114,0.854608044887964,0.85675430643699,0.8547563023442768
11,0.3106876146164,85.13145965548505,0.856427169653349,0.8585675430643699,0.8562022132023823
12,0.2918387252999389,85.22212148685404,0.8669273514226604,0.8685403445149592,0.8672302237860222
13,0.2566852162343375,86.21940163191296,0.8652227947908672,0.8649138712601995,0.8650613671951125
14,0.25117785518306385,86.58204895738893,0.868743034256947,0.8667271078875793,0.8675140709025987
15,0.24100702505859528,86.21940163191296,0.8561762140469709,0.8558476881233001,0.8560050831142477
16,0.20665624457764328,87.94197642792385,0.8671978207624754,0.8667271078875793,0.8620666710492998
17,0.19630922748481636,87.39800543970988,0.8583090883816001,0.8603807796917498,0.8580457745715826
18,0.18142394985286345,84.85947416137806,0.8755900022478861,0.8694469628286491,0.8711948916151192
19,0.16321879590612762,88.21396192203082,0.8920468992611582,0.8930190389845875,0.8914290330551207
20,0.1567103411851925,87.66999093381686,0.874707828736981,0.8748866727107888,0.8747940886601285
21,0.14157629994131762,86.94469628286491,0.8730532194887552,0.8739800543970988,0.8709425280845082
22,0.127670420484143,88.30462375339982,0.8732341800666336,0.8730734360834089,0.8691351503283999
23,0.1267406477199532,89.30190389845875,0.8980612403384777,0.898458748866727,0.8982303529647446
24,0.1085880318951579,88.6672710788758,0.8769505054979779,0.8757932910244787,0.8762775100932589
25,0.09820743984548572,87.48866727107888,0.8878073897289346,0.8884859474161378,0.88624579646788
