Epoch,Validation Loss,Validation Accuracy,Precision,Recall,F1 Score
1,3.077149550453955,71.9753086419753,0.7612162117399475,0.7246913580246913,0.7178831858894226
2,1.311257443007301,80.74074074074075,0.8259930293018528,0.8111111111111111,0.8066674684105025
3,0.6944347204280501,84.5679012345679,0.8632061611228279,0.8432098765432099,0.8419553658212517
4,0.3945613787705157,85.06172839506173,0.8859073334073334,0.8753086419753087,0.8744882147436327
5,0.2423476344522308,86.54320987654322,0.8818282280537183,0.8641975308641975,0.8646964645469378
6,0.15769523219401096,87.1604938271605,0.8960583860583861,0.8814814814814815,0.881739028297448
7,0.11384365898596138,87.53086419753086,0.8914882956549622,0.8753086419753087,0.8759864287269278
8,0.07760934212378093,87.28395061728395,0.8891975308641976,0.8790123456790123,0.8765384641864205
9,0.06588197904912864,86.66666666666667,0.9016979316979317,0.8864197530864197,0.8858348378761624
10,0.04699454304738706,87.03703703703704,0.894335602668936,0.8839506172839506,0.8828447082166739
11,0.039972743254248835,86.79012345679013,0.899706435539769,0.8888888888888888,0.8887868425768323
12,0.04306129996171769,87.65432098765432,0.9063484046817379,0.8975308641975308,0.896913122328499
13,0.03446931957791583,85.80246913580247,0.8917225675559008,0.8827160493827161,0.8819156129579245
14,0.03372348299516099,86.91358024691358,0.8988128229794896,0.8888888888888888,0.8889642977517074
15,0.03672223611726981,86.91358024691358,0.8975803517470186,0.8876543209876543,0.8879690914728157
16,0.02835439196435594,87.1604938271605,0.8931640889974223,0.8876543209876543,0.8866156577818083
17,0.019646747221685006,86.66666666666667,0.9061071281659516,0.8901234567901235,0.8902377681944245
18,0.014899812830502497,86.91358024691358,0.9046915430248764,0.8938271604938272,0.893706175610649
19,0.011286653560672362,87.4074074074074,0.8935379127045794,0.8827160493827161,0.8826123141087021
20,0.013909737843660121,86.54320987654322,0.9054532504532504,0.8975308641975308,0.8974380432662166
21,0.01645986290507707,87.65432098765432,0.899650966317633,0.8925925925925926,0.8914828899839219
22,0.05395723106300443,86.29629629629629,0.8778571428571428,0.8654320987654321,0.8658135125395187
23,0.029855000583001046,86.41975308641975,0.8998347640014307,0.8864197530864197,0.8869285860720328
24,0.02615023831281216,87.1604938271605,0.8996291979625312,0.8876543209876543,0.888720682673211
25,0.036373280157029876,84.93827160493827,0.890995855995856,0.8753086419753087,0.8746378211733575
26,0.03506071288373415,85.55555555555556,0.8965829232495899,0.8777777777777778,0.878989030363935
27,0.02000046047546408,86.66666666666667,0.9035393618726952,0.8925925925925926,0.8914374307227764
28,0.012237931139955,86.66666666666667,0.9053655603655603,0.8962962962962963,0.8956675594214293
29,0.02519312021009499,86.41975308641975,0.8952853011186345,0.8802469135802469,0.8807005637424717
30,0.01759230305378114,86.79012345679013,0.9003835978835979,0.8888888888888888,0.8892125489911195
31,0.021563905745181217,86.17283950617283,0.8845648795648795,0.8740740740740741,0.8745857141367976
32,0.03260827007382607,81.60493827160494,0.851168949061106,0.8296296296296296,0.8299066051671831
33,0.020210758456177695,84.5679012345679,0.8806403781403782,0.8617283950617284,0.8622004444456995
34,0.011801807271480998,87.90123456790124,0.8957531665865,0.8876543209876543,0.886849613139603
35,0.01945871618545043,84.32098765432099,0.8847701064367731,0.8679012345679012,0.8699574222742438
36,0.014381119650749475,85.30864197530865,0.8920238095238096,0.8802469135802469,0.8803403400516067
37,0.026730690659180347,84.32098765432099,0.8948515990182658,0.8827160493827161,0.8824227135475846
38,0.03957527512762727,85.80246913580247,0.8881428702016937,0.8716049382716049,0.8718853299998138
39,0.01842765709651368,84.32098765432099,0.8836304708363532,0.8654320987654321,0.8671353099371675
40,0.028965808832704897,84.44444444444444,0.8822318422318421,0.8740740740740741,0.8734091765361115
41,0.02723995322447677,84.19753086419753,0.8738057004723672,0.8604938271604938,0.860028520380407
42,0.018214737788085363,84.5679012345679,0.8617689263303298,0.845679012345679,0.8453487165540157
43,0.008018932367886315,85.30864197530865,0.8660662793996128,0.8506172839506173,0.8505802849844218
44,0.00795486051209678,84.93827160493827,0.8859357617690952,0.8716049382716049,0.8698224816185959
45,0.007964931829527271,86.04938271604938,0.8842415300748634,0.8728395061728395,0.8729181129108218
46,0.00979829126892674,85.80246913580247,0.8794430877764211,0.8641975308641975,0.8651643467948937
47,0.00696057772768677,86.41975308641975,0.8789299589299591,0.8666666666666667,0.8661863803376793
48,0.02021853776918646,83.95061728395062,0.8674536266202932,0.854320987654321,0.8511243770944493
49,0.024812198621651328,83.45679012345678,0.8875202575202576,0.8753086419753087,0.8752207390133087
50,0.009705418007675276,85.06172839506173,0.8835655085655086,0.8641975308641975,0.8651477167398348
